8/5/23 5:05 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-739;54;1472;|;-73;5;147
8/5/23 5:06 PM;RIGHT_CLICK_BLOCK;GamaraxX;DIM:0;-740;52;1472;|;-74;5;147
8/5/23 5:06 PM;RIGHT_CLICK_BLOCK;FTL_Space_Warp;DIM:0;-711;61;921;|;-71;6;92
8/5/23 5:06 PM;RIGHT_CLICK_BLOCK;FTL_Space_Warp;DIM:0;-711;60;921;|;-71;6;92
8/5/23 5:06 PM;RIGHT_CLICK_BLOCK;FTL_Space_Warp;DIM:0;-708;60;921;|;-70;6;92
8/5/23 5:06 PM;RIGHT_CLICK_BLOCK;FTL_Space_Warp;DIM:0;-707;60;921;|;-70;6;92
8/5/23 5:06 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-737;54;1474;|;-73;5;147
8/5/23 5:06 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-737;54;1474;|;-73;5;147
8/5/23 5:06 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-737;53;1474;|;-73;5;147
8/5/23 5:06 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-737;53;1474;|;-73;5;147
8/5/23 5:06 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-737;53;1473;|;-73;5;147
8/5/23 5:06 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-737;54;1473;|;-73;5;147
8/5/23 5:06 PM;RIGHT_CLICK_BLOCK;FTL_Space_Warp;DIM:0;-707;61;921;|;-70;6;92
8/5/23 5:06 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-737;54;1473;|;-73;5;147
8/5/23 5:06 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-737;53;1473;|;-73;5;147
8/5/23 5:06 PM;RIGHT_CLICK_BLOCK;FTL_Space_Warp;DIM:0;-707;61;921;|;-70;6;92
8/5/23 5:06 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-737;53;1473;|;-73;5;147
8/5/23 5:06 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-737;53;1472;|;-73;5;147
8/5/23 5:06 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-737;54;1472;|;-73;5;147
8/5/23 5:06 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-737;54;1472;|;-73;5;147
8/5/23 5:06 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-737;53;1472;|;-73;5;147
8/5/23 5:06 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-737;53;1472;|;-73;5;147
8/5/23 5:06 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-737;53;1471;|;-73;5;147
8/5/23 5:06 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-737;54;1471;|;-73;5;147
8/5/23 5:06 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-737;54;1471;|;-73;5;147
8/5/23 5:06 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-737;53;1471;|;-73;5;147
8/5/23 5:06 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-737;53;1471;|;-73;5;147
8/5/23 5:06 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-737;54;1470;|;-73;5;147
8/5/23 5:06 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-737;54;1470;|;-73;5;147
8/5/23 5:06 PM;RIGHT_CLICK_BLOCK;GamaraxX;DIM:0;-737;53;1470;|;-73;5;147
8/5/23 5:06 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-737;53;1470;|;-73;5;147
8/5/23 5:06 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-737;53;1470;|;-73;5;147
8/5/23 5:06 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-737;54;1469;|;-73;5;146
8/5/23 5:06 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-737;54;1469;|;-73;5;146
8/5/23 5:06 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-737;53;1469;|;-73;5;146
8/5/23 5:06 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-737;53;1469;|;-73;5;146
8/5/23 5:06 PM;RIGHT_CLICK_BLOCK;GamaraxX;DIM:0;-738;52;1469;|;-73;5;146
8/5/23 5:06 PM;RIGHT_CLICK_BLOCK;GamaraxX;DIM:0;-737;52;1469;|;-73;5;146
8/5/23 5:06 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-737;54;1468;|;-73;5;146
8/5/23 5:06 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-737;54;1468;|;-73;5;146
8/5/23 5:06 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-737;53;1468;|;-73;5;146
8/5/23 5:06 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-737;53;1468;|;-73;5;146
8/5/23 5:06 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-737;53;1467;|;-73;5;146
8/5/23 5:06 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-737;54;1467;|;-73;5;146
8/5/23 5:06 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-737;54;1467;|;-73;5;146
8/5/23 5:06 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-737;53;1467;|;-73;5;146
8/5/23 5:06 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-737;53;1467;|;-73;5;146
8/5/23 5:06 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-737;54;1466;|;-73;5;146
8/5/23 5:06 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-737;54;1466;|;-73;5;146
8/5/23 5:06 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-737;53;1466;|;-73;5;146
8/5/23 5:06 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-737;53;1466;|;-73;5;146
8/5/23 5:06 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-737;54;1465;|;-73;5;146
8/5/23 5:06 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-737;54;1465;|;-73;5;146
8/5/23 5:06 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-737;53;1465;|;-73;5;146
8/5/23 5:06 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-737;53;1465;|;-73;5;146
